value,label,per,ra,dec,t14,tt
1746,Kepler-585 b,2.75235975,19.1019,43.87341667,0.088142,2455004.26
1747,Kepler-586 b,2.10472218,19.53714722,45.55119444,0.073229,2455004.044
1748,Kepler-587 b,10.94027841,19.24471389,47.39913889,0.095283,2455003.307
1749,Kepler-588 b,4.22162536,18.95048056,47.68894444,0.120663,2455006.7
1750,Kepler-589 b,16.54964934,18.709425,47.75194444,0.166846,2455004.694
1751,Kepler-59 b,11.8681707,19.13596694,46.64011111,0.249042,2454970.748
1752,Kepler-59 c,17.9801235,19.13596694,46.64011111,0.171871,2454980.698
1753,Kepler-590 b,5.85296257,19.75903611,48.23344444,0.191679,2455004.182
1754,Kepler-591 b,81.1694299,19.06826944,48.43177778,0.32121,2455011.593
1755,Kepler-592 b,2.82019241,19.05271111,48.68325,0.104487,2455003.788
1756,Kepler-593 b,21.21708973,19.66343056,48.65119444,0.223513,2455004.651
1757,Kepler-594 b,13.64618192,19.26143889,49.76202778,0.14058,2455013.348
1758,Kepler-595 b,25.30292332,19.638025,50.67302778,0.18835,2455021.06
1759,Kepler-596 b,21.30022655,19.30004444,51.68572222,0.170342,2455022.706
1760,Kepler-597 b,13.02365861,19.564675,39.25280556,0.165475,2455011.524
1761,Kepler-598 b,3.70175428,19.54156111,40.93477778,0.109425,2455005.45
1762,Kepler-599 b,15.65562652,19.06076667,41.06944444,0.171146,2455003.784
1763,Kepler-6 b,3.234723,19.78915028,48.23994444,0.164201,2454954.486
1764,Kepler-60 b,7.1316185,19.26408278,42.265,0.172996,2454969.036
1765,Kepler-60 c,8.9193459,19.26408278,42.265,0.183579,2454973.065
1766,Kepler-60 d,11.9016171,19.26408278,42.265,0.1244,2454966.246
1767,Kepler-600 b,23.67517607,18.92220278,41.97863889,0.19217,2455012.276
1768,Kepler-601 b,5.37886844,18.80030833,42.17652778,0.113142,2455002.615
1769,Kepler-602 b,15.28469497,19.73546667,42.14194444,0.24587,2455008.623
1770,Kepler-603 b,21.05358596,19.61873333,42.29097222,0.3006,2455004.924
1771,Kepler-603 c,127.9075774,19.61873333,42.29097222,0.56242,2455079.45
1772,Kepler-603 d,6.2171292,19.61873333,42.29097222,0.15421,2454964.722
1773,Kepler-604 b,25.85501786,19.48773333,42.62625,0.163596,2455025.575
1774,Kepler-605 b,3.38353807,19.15302778,43.27986111,0.059854,2455002.64
1775,Kepler-605 c,2.35895152,19.15302778,43.27986111,0.06804,2454965.691
1776,Kepler-606 b,24.31575992,19.49515833,44.38127778,0.172429,2455016.408
1777,Kepler-607 b,0.6381632,19.40381389,44.63238889,0.049329,2454964.749
1778,Kepler-608 b,6.41251504,19.59219444,44.63808333,0.221196,2455002.88
1779,Kepler-609 b,6.52121067,19.48135556,44.70002778,0.117046,2455008.711
1780,Kepler-61 b,59.87756,19.68696667,42.47527778,0.201875,2454984.188
1781,Kepler-610 b,6.99692655,19.54475556,45.06561111,0.114071,2455008.914
1782,Kepler-610 c,151.86392,19.54475556,45.06561111,0.35925,2454976.315
1783,Kepler-611 b,2.4370333,19.06699722,45.48038889,0.13337,2455003.737
1784,Kepler-612 b,3.72215641,19.42364167,45.74788889,0.082963,2455004.56
1785,Kepler-613 b,15.77979614,18.85245556,46.245,0.168058,2455008.97
1786,Kepler-614 b,14.03491514,19.89232222,46.27605556,0.149146,2455004.605
1787,Kepler-615 b,10.35584657,18.83003889,46.32141667,0.117171,2455008.682
1788,Kepler-616 b,9.99761851,19.66594167,46.83833333,0.135121,2455004.788
1789,Kepler-616 c,90.4113556,19.66594167,46.83833333,0.27179,2455041.504
1790,Kepler-617 b,1.68269615,18.91604722,47.51630556,0.0575,2455003.453
1791,Kepler-618 b,3.59576964,19.08332222,48.06094444,0.138538,2455003.37
1792,Kepler-619 b,5.4042722,19.38993611,48.41602778,0.103117,2455005.186
1793,Kepler-619 c,1.20846503,19.38993611,48.41602778,0.062937,2454966.675
1794,Kepler-62 b,5.714932,18.88084972,45.34986111,0.09625,2455003.919
1795,Kepler-62 c,12.4417,18.88084972,45.34986111,0.125833,2454967.651
1796,Kepler-62 d,18.16406,18.88084972,45.34986111,0.12375,2455013.812
1797,Kepler-62 e,122.3874,18.88084972,45.34986111,0.288333,2454983.404
1798,Kepler-62 f,267.291,18.88084972,45.34986111,0.310833,2455422.71
1799,Kepler-620 b,12.91375431,19.410625,51.33486111,0.25175,2455010.282
1800,Kepler-621 b,2.62811375,19.39515278,39.91413889,0.077283,2455002.72
1801,Kepler-622 b,14.28226676,18.96523056,40.93311111,0.114158,2455013.847
1802,Kepler-623 b,9.07097734,19.79911389,47.47738889,0.112854,2455011.343
1803,Kepler-624 b,14.58649607,19.67955833,39.53966667,0.168304,2455005.222
1804,Kepler-625 b,7.75192492,19.47669722,39.63758333,0.145204,2455009.173
1805,Kepler-625 c,4.1653651,19.47669722,39.63758333,0.137063,2454965.042
1806,Kepler-626 b,14.48585199,19.24657778,39.70827778,0.113096,2455008.006
1807,Kepler-627 b,40.6994443,19.47361944,39.76791667,0.30033,2455005.567
1808,Kepler-628 b,15.4580567,19.36328333,39.85480556,0.366503,2455006.782
1809,Kepler-629 b,7.2385854,19.29452222,39.945,0.129454,2455004.219
1810,Kepler-630 b,161.4743937,19.56180278,39.94244444,0.44158,2455003.603
1811,Kepler-631 b,17.97979059,19.79238333,40.22822222,0.233421,2455015.243
1812,Kepler-632 b,30.99660733,19.81684167,40.28861111,0.116496,2455024.786
1813,Kepler-633 b,8.50340718,19.68116111,40.59225,0.118108,2455003.868
1814,Kepler-634 b,5.16950177,19.41300556,40.70269444,0.18779,2455003.313
1815,Kepler-635 b,23.44971004,19.31821667,40.80072222,0.360521,2455015.923
1816,Kepler-636 b,16.08066115,19.57279167,41.09516667,0.119612,2455015.76
1817,Kepler-637 b,23.20584623,19.49448333,41.41688889,0.179158,2455013.761
1818,Kepler-638 b,6.07972888,18.99462778,41.61719444,0.305962,2455003.584
1819,Kepler-639 b,10.21420496,19.479125,41.72702778,0.243992,2455003.704
1820,Kepler-640 b,22.24813967,19.73548056,42.13166667,0.164854,2455007.137
1821,Kepler-641 b,9.48961571,19.4549,42.51622222,0.147008,2455004.929
1822,Kepler-642 b,4.41745855,19.58896944,42.62497222,0.123179,2455003.792
1823,Kepler-643 b,16.33889626,19.35515556,42.89827778,0.389896,2455010.917
1824,Kepler-644 b,3.1739171,19.69838333,43.49313889,0.146108,2455003.924
1825,Kepler-645 b,3.27582262,19.35485,44.03580556,0.123838,2455003.253
1826,Kepler-646 b,15.87364565,19.36475556,44.38708333,0.150517,2455015.401
1827,Kepler-647 b,16.2254649,18.98588611,44.59166667,0.27054,2454977.028
1828,Kepler-648 b,17.4211749,18.92664444,45.01688889,0.209679,2455017.246
1829,Kepler-649 b,29.90722674,19.04372778,45.07955556,0.2005,2455008.293
1830,Kepler-650 b,3.03214559,19.266725,45.15427778,0.153183,2455004.735
1831,Kepler-651 b,21.38521506,19.15551944,46.2035,0.167963,2455011.781
1832,Kepler-652 b,4.18200253,19.20054167,46.47355556,0.092354,2455005.79
1833,Kepler-653 b,14.70748976,18.81419444,46.71780556,0.1316,2455008.793
1834,Kepler-653 c,0.90037648,18.81419444,46.71780556,0.05804,2454966.119
1835,Kepler-654 b,13.72465129,19.80456111,46.83427778,0.288733,2455013.646
1836,Kepler-655 b,46.4063358,19.81727222,46.84319444,0.291421,2455025.995
1837,Kepler-656 b,1.26025909,19.22186111,47.38158333,0.078092,2455003.409
1838,Kepler-657 b,24.54350418,19.41315278,47.30780556,0.304567,2455020.92
1839,Kepler-658 b,1.28707676,18.86558611,47.57858333,0.062858,2455002.815
1840,Kepler-659 b,17.671796,19.17388056,47.50969444,0.135642,2455019.369
1841,Kepler-660 b,9.27358194,19.20921667,47.72444444,0.137517,2455006.258
1842,Kepler-661 b,6.02930132,18.91405833,47.86327778,0.065825,2455004.603
1843,Kepler-662 b,21.67697486,19.36434167,47.92916667,0.130263,2455004.538
1844,Kepler-663 b,4.99678284,19.85388333,47.94666667,0.0871,2455004.742
1845,Kepler-664 b,2.52559332,19.250325,48.22619444,0.066175,2455004.595
1846,Kepler-665 b,16.01310205,19.80170833,48.47858333,0.127725,2455009.36
1847,Kepler-666 b,4.49876092,19.89712222,48.79158333,0.159617,2455004.351
1848,Kepler-667 b,41.43962808,19.70366944,49.01733333,0.443617,2455041.931
1849,Kepler-668 b,8.35390639,19.03328333,49.27736111,0.094633,2455004.633
1850,Kepler-669 b,4.12554687,19.46241111,49.25397222,0.130788,2455002.752
1851,Kepler-670 b,2.81650485,19.80103056,49.22530556,0.104384,2455003.968
1852,Kepler-671 b,4.28095859,19.61771944,49.31408333,0.119804,2455004.897
1853,Kepler-672 b,38.3774623,19.44813333,49.48088889,0.2312,2455005.82
1854,Kepler-673 b,3.72873109,19.38571667,50.05411111,0.111392,2455004.793
1855,Kepler-674 b,2.24338185,19.01174722,50.14980556,0.042521,2455003.679
1856,Kepler-675 b,2.33743801,19.58888889,50.23036111,0.08392,2455004.762
1857,Kepler-676 b,11.59822172,19.74813056,50.28725,0.1094,2455013.395
1858,Kepler-677 b,6.57531678,19.33987222,50.32161111,0.178487,2455006.634
1859,Kepler-678 b,7.27503724,19.69701944,50.49455556,0.313358,2455002.995
1860,Kepler-679 b,12.39358604,19.73475556,50.56777778,0.155092,2455011.746
1861,Kepler-68 b,5.398763,19.40215667,49.04025,0.146636,2455006.857
1862,Kepler-68 c,9.605085,19.40215667,49.04025,0.108161,2454969.381
1863,Kepler-680 b,3.68992629,19.44149444,50.61825,0.109525,2455003.365
1864,Kepler-681 b,26.39435646,19.29331389,51.25033333,0.144937,2455009.054
1865,Kepler-682 b,12.61190667,19.27414722,51.73738889,0.21515,2455013.892
1866,Kepler-683 b,2.53918318,19.42933333,37.90566667,0.09929,2455002.674
1867,Kepler-684 b,6.77030201,19.39136667,38.27363889,0.080825,2455003.577
1868,Kepler-685 b,1.6255222,19.59146111,38.42294444,0.0994937,2455003.827
1869,Kepler-686 b,1.59474546,19.01425278,39.02747222,0.081504,2455003.648
1870,Kepler-687 b,20.50586978,19.28769722,39.15327778,0.169175,2455014.435
1871,Kepler-688 b,3.89593684,19.64368333,39.30836111,0.097454,2455003.528
1872,Kepler-689 b,22.36656079,19.647375,39.52175,0.21462,2455008.455
1873,Kepler-69 b,13.722341,19.55072917,44.86888889,0.207563,2454970.841
1874,Kepler-69 c,242.4613,19.55072917,44.86888889,0.474951,2454983.87
1875,Kepler-690 b,7.74809437,19.63266111,39.77144444,0.148462,2455007.997
1876,Kepler-691 b,8.114379,19.25413333,40.03338889,0.09408,2455009.339
1877,Kepler-692 b,21.81293494,19.65178889,40.15375,0.182879,2455007.011
1878,Kepler-693 b,15.37563332,18.88356944,40.35819444,0.136137,2455006.613
1879,Kepler-694 b,6.36584161,19.40996667,40.42052778,0.123738,2455004.135
1880,Kepler-695 b,3.04033042,19.95440556,40.82236111,0.076642,2455002.949
1881,Kepler-696 b,4.19042557,19.56644167,41.13758333,0.118346,2455004.441
1882,Kepler-697 b,3.70987065,18.92429167,41.34644444,0.129,2455004.988
1883,Kepler-698 b,16.32976218,19.234,41.30177778,0.26554,2455010.295
1884,Kepler-699 b,27.80756293,19.79254722,41.39608333,0.175242,2455019.714
1885,Kepler-7 b,4.885525,19.23876778,41.08980556,0.216366,2454967.276
1886,Kepler-700 b,80.8720639,19.14361944,41.56577778,0.46308,2455036.897
1887,Kepler-701 b,10.35533177,19.26627778,41.63327778,0.142817,2455003.937
1888,Kepler-702 b,10.52629406,19.591875,41.66177778,0.10505,2455009.523
1889,Kepler-703 b,4.58352176,19.94579167,41.74269444,0.11312,2455002.974
1890,Kepler-704 b,3.76182115,18.88775833,41.83711111,0.141275,2455004.904
1891,Kepler-705 b,56.0560538,19.30056667,41.81211111,0.19146,2455034.166
1892,Kepler-706 b,41.40831347,19.45069444,41.94408333,0.20929,2455028.787
1893,Kepler-707 b,2.23749275,19.33383889,42.11647222,0.076004,2455003.817
1894,Kepler-708 b,3.16789194,19.58776389,42.2125,0.091146,2455005.149
1895,Kepler-709 b,16.08524954,19.47368056,42.38030556,0.148563,2455013.281
1896,Kepler-710 b,4.34728553,19.46427778,42.69613889,0.086413,2455005.234
1897,Kepler-711 b,23.58914398,19.83066667,42.83991667,0.1983,2455006.821
1898,Kepler-712 b,21.02247699,19.66065,42.93525,0.170442,2455040.677
1899,Kepler-712 c,226.89047,19.66065,42.93525,0.31354,2455040.36
1900,Kepler-713 b,7.411141,19.7101,43.02983333,0.10355,2455008.347
1901,Kepler-714 b,8.09888799,18.84663611,43.27275,0.175616,2455009.624
1902,Kepler-715 b,10.00652995,18.90871667,43.37938889,0.21742,2455009.969
1903,Kepler-716 b,10.37168453,19.35954722,43.36388889,0.126996,2455005.618
1904,Kepler-717 b,4.40840023,19.53103611,43.34638889,0.20554,2455005.189
1905,Kepler-718 b,2.0523499,19.97079167,43.50355556,0.086671,2455002.891
1906,Kepler-719 b,5.00731778,19.70240833,43.88444444,0.175929,2455006.434
1907,Kepler-720 b,4.70832654,19.90904444,44.17094444,0.132273,2455004.447
1908,Kepler-721 b,5.39202539,18.96203333,44.48052778,0.12421,2455004.727
1909,Kepler-722 b,4.09357325,19.35088611,44.55644444,0.095233,2455004.01
1910,Kepler-722 c,105.144749,19.35088611,44.55644444,0.30162,2455011.367
1911,Kepler-723 b,4.08227507,18.98869722,44.65813889,0.134915,2455002.638
1912,Kepler-724 b,3.31494634,19.56365556,44.79280556,0.071121,2455004.313
1913,Kepler-725 b,39.64317811,18.93183333,44.81155556,0.269429,2455039.596
1914,Kepler-726 b,21.80451088,19.44781944,44.88730556,0.141379,2455023.498
1915,Kepler-727 b,5.15448442,19.65646111,45.03441667,0.120275,2455004.639
1916,Kepler-728 b,5.74347727,19.40615833,45.11552778,0.143863,2455007.898
1917,Kepler-729 b,3.16635371,19.090675,45.41430556,0.137662,2455003.966
1918,Kepler-730 b,6.49168426,19.03698611,45.57886111,0.17985,2455007.633
1919,Kepler-731 b,3.85560355,19.75954444,45.56855556,0.133737,2455003.679
1920,Kepler-732 b,9.46781405,18.91546944,45.95877778,0.101821,2455011.416
1921,Kepler-732 c,0.89304124,18.91546944,45.95877778,0.046008,2454967.54
1922,Kepler-733 b,20.83424726,19.53455278,45.91469444,0.169783,2455009.586
1923,Kepler-734 b,6.10485286,19.80304167,46.02736111,0.19483,2455002.573
1924,Kepler-735 b,11.51516988,18.97925833,46.17225,0.084121,2455007.859
1925,Kepler-736 b,3.60147201,19.02608889,46.18094444,0.10508,2455004.991
1926,Kepler-737 b,28.59915399,19.45752222,46.42925,0.152633,2455022.926
1927,Kepler-738 b,24.58721573,19.17131111,46.56786111,0.161121,2455006.704
1928,Kepler-739 b,12.53248465,19.33786667,46.57913889,0.167075,2455003.765
1929,Kepler-740 b,3.58410122,19.09881667,46.69244444,0.114354,2455003.428
1930,Kepler-741 b,7.03902374,19.29544722,46.61752778,0.162075,2455008.73
1931,Kepler-742 b,8.36086824,18.9244,46.78958333,0.112567,2455008.645
1932,Kepler-743 b,3.17926292,19.70494444,42.80644444,0.0427,2455094.842
1933,Kepler-744 b,12.06222443,19.76640833,47.18286111,0.087529,2454971.224
1934,Kepler-745 b,9.93143556,19.43329444,37.05927778,0.23579,2454969.493
1935,Kepler-746 b,3.48159251,19.37881667,37.35511111,0.076621,2454965.99
1936,Kepler-747 b,35.61760587,19.22776667,41.02980556,0.350867,2455030.035
1937,Kepler-748 b,7.40742793,19.48419444,37.237,0.149183,2455188.495
1938,Kepler-749 b,17.31716585,19.99315,43.90391667,0.131662,2454975.358
1939,Kepler-750 b,9.42887179,19.273125,44.00438889,0.183846,2454973.106
1940,Kepler-750 c,4.08899022,19.273125,44.00438889,0.14438,2454968.761
1941,Kepler-751 b,17.44490636,19.65625556,44.07769444,0.170783,2454974.678
1942,Kepler-752 b,18.82747265,19.48454167,37.95566667,0.19717,2455029.189
1943,Kepler-753 b,5.74772501,19.46021944,37.90227778,0.075925,2454966.298
1944,Kepler-754 b,14.5596237,19.550275,37.84619444,0.24,2454968.962
1945,Kepler-755 b,1.26909037,19.79073333,41.09733333,0.065567,2454966.344
1946,Kepler-755 c,2.85313364,19.79073333,41.09733333,0.0598,2454966.797
1947,Kepler-756 b,1.22486632,19.37386389,41.20108333,0.070946,2454966.208
1948,Kepler-757 b,1.02267882,19.77869722,41.38652778,0.055812,2454966.455
1949,Kepler-758 b,12.1097104,19.538975,41.13544444,0.242,2454973.213
1950,Kepler-758 c,4.75793986,19.538975,41.13544444,0.19487,2454970.697
1951,Kepler-758 d,20.4966197,19.538975,41.13544444,0.2658,2454980.453
1952,Kepler-758 e,8.1934719,19.538975,41.13544444,0.21029,2454971.992
1953,Kepler-759 b,41.805985,19.3421,41.3815,0.2555,2454975.819
1954,Kepler-760 b,8.70419416,19.17288056,44.17941667,0.123921,2455190.56
1955,Kepler-760 c,2.46697439,19.17288056,44.17941667,0.065192,2455187.929
1956,Kepler-761 b,10.12804789,19.36690556,44.14358333,0.140133,2454972.115
1957,Kepler-762 b,3.7705521,19.418375,47.3295,0.159488,2455190.118
1958,Kepler-763 b,1.19655156,19.47629722,47.15736111,0.049587,2454965.531
1959,Kepler-764 b,7.33683936,19.82621111,47.16463889,0.14633,2454971.583
1960,Kepler-765 b,27.6655226,18.878975,47.15566667,0.27117,2454977.864
1961,Kepler-766 b,6.10027804,19.54563611,37.96986111,0.197863,2454968.587
1962,Kepler-767 b,161.5280101,19.43861111,38.03583333,0.153896,2455031.001
1963,Kepler-768 b,11.3910025,19.60771111,38.39347222,0.09571,2454970.71
1964,Kepler-769 b,7.42608998,19.51420556,38.35822222,0.154237,2454972.9
1965,Kepler-769 c,15.9870174,19.51420556,38.35822222,0.17829,2454970.591
1966,Kepler-770 b,18.92540274,19.09936111,38.37491667,0.155871,2454982.494
1967,Kepler-770 c,1.47532231,19.09936111,38.37491667,0.09692,2454964.833
1968,Kepler-770 d,4.15244722,19.09936111,38.37491667,0.107983,2454967.583
1969,Kepler-771 b,8.73485836,19.16293889,38.08844444,0.18517,2454968.083
1970,Kepler-772 b,12.99207337,19.42823889,38.21658333,0.249325,2454969.32
1971,Kepler-773 b,3.74910006,19.39231111,38.05755556,0.076825,2454968.109
1972,Kepler-774 b,11.0895723,19.40212778,38.21194444,0.264217,2454974.762
1973,Kepler-775 b,0.97486893,19.42888611,41.70344444,0.066562,2454966.076
1974,Kepler-776 b,4.89718784,19.15150833,41.63555556,0.07496,2454966.402
1975,Kepler-777 b,5.72812599,18.84826944,44.34647222,0.082517,2454968.181
1976,Kepler-778 b,3.75574426,19.16516111,44.23752778,0.095712,2454966.433
1977,Kepler-779 b,7.09714223,19.04190278,44.31088889,0.0935,2454969.343
1978,Kepler-78 b,0.35500744,19.58277472,44.44838889,0.033917,2454953.96
1979,Kepler-780 b,0.67737516,18.784425,44.29255556,0.076012,2454966.946
1980,Kepler-781 b,13.2140732,19.17690833,47.41480556,0.142671,2454973.587
1981,Kepler-782 b,158.6853308,19.25788333,47.75944444,0.48654,2455006.949
1982,Kepler-783 b,4.29264638,19.40419444,47.48480556,0.10925,2454967.797
1983,Kepler-784 b,31.5922646,19.72804444,47.44861111,0.5767,2454975.966
1984,Kepler-785 b,1.97376093,19.47121944,38.84225,0.076215,2455011.689
1985,Kepler-786 b,53.5293487,19.58293056,38.93927778,0.23237,2454980.864
1986,Kepler-787 b,0.9283105,19.44616389,38.57291667,0.054,2454966.803
1987,Kepler-788 b,8.39846269,19.33336111,38.53988889,0.27033,2454969.312
1988,Kepler-789 b,8.63847725,19.73167778,38.94663889,0.226254,2454972.946
1989,Kepler-79 d,52.09059,20.03448056,44.38158056,0.359667,2454991.745
1990,Kepler-79 e,81.065298,20.03448056,44.38158056,0.153583,2454972.529
1991,Kepler-790 b,13.73469807,19.12780833,38.87222222,0.098225,2454975.331
1992,Kepler-791 b,14.5539759,19.57305556,39.02947222,0.26058,2454967.113
1993,Kepler-792 b,11.30119217,19.46712222,38.82072222,0.1658,2454967.92
1994,Kepler-793 b,4.24153639,19.68110833,38.77433333,0.12979,2454966.458
1995,Kepler-794 b,11.13125132,19.20891389,38.99688889,0.173962,2454967.365
1996,Kepler-795 b,29.6193421,19.40126944,38.54558333,0.207367,2454966.682
1997,Kepler-796 b,6.40087618,19.15385833,39.14472222,0.104325,2454969.881
1998,Kepler-797 b,27.07237711,19.81393056,41.78169444,0.28929,2454972.112
1999,Kepler-798 b,13.71933369,19.49854722,42.14227778,0.230942,2454973.748
2000,Kepler-799 b,133.4605235,19.14499167,44.87858333,0.48379,2455049.046
2001,Kepler-8 b,3.52254,18.75254111,42.45105556,0.133727,2454954.118
2002,Kepler-80 d,3.072186,19.74083889,39.97878056,0.082875,2454967.021
2003,Kepler-80 e,4.645387,19.74083889,39.97878056,0.082875,2454967.587
2004,Kepler-80 f,0.98678706,19.74083889,39.97877778,0.058363,2454966.17
2005,Kepler-800 b,14.13176026,19.10498889,44.79519444,0.16058,2454975.261
2006,Kepler-801 b,11.41928253,19.07168333,44.66463889,0.166112,2454970.668
2007,Kepler-802 b,40.0587473,19.067725,45.00777778,0.23054,2455002.911
2008,Kepler-803 b,50.28638192,19.94810833,44.69386111,0.265283,2455000.632
2009,Kepler-804 b,14.37457351,19.55815,44.78513889,0.19925,2454971.202
2010,Kepler-804 c,9.65185017,19.55815,44.78513889,0.18571,2454965.159
2011,Kepler-805 b,30.8638931,19.54866389,45.05330556,0.35087,2454995.883
2012,Kepler-806 b,8.09219642,19.73380278,44.85344444,0.22729,2454971.047
2013,Kepler-807 b,117.9310878,19.26801111,48.11980556,0.242046,2455052.704
2014,Kepler-808 b,0.63133235,19.43960556,48.44561111,0.04615,2454966.944
2015,Kepler-809 b,55.63934,19.27224167,48.01813889,0.29662,2455020.551
2016,Kepler-81 d,20.837846,19.5758,42.82496944,0.107083,2454965.08
2017,Kepler-810 b,4.59725385,19.774325,48.08263889,0.11762,2454969.481
2018,Kepler-811 b,23.58447697,19.02828611,47.83461111,0.22767,2454978.957
2019,Kepler-812 b,10.11716531,19.25701944,48.20852778,0.20579,2454970.445
2020,Kepler-813 b,19.12947337,19.04418056,48.43536111,0.15654,2454972.435
2021,Kepler-814 b,6.1469851,18.99403333,48.43163889,0.14133,2454968.074
2022,Kepler-815 b,8.57503552,19.01474167,47.88138889,0.35604,2454973.139
2023,Kepler-816 b,10.50682565,19.55752222,39.21244444,0.155967,2455193.083
2024,Kepler-817 b,3.99010623,19.73879167,39.16161111,0.101121,2455188.841
2025,Kepler-818 b,10.03538581,19.74900833,39.37033333,0.142437,2454970.471
2026,Kepler-819 b,33.1995648,19.69138611,39.17722222,0.208896,2454986.663
2027,Kepler-82 d,2.382961,19.52488889,42.96613889,0.0844167,2454968.082
2028,Kepler-82 e,5.902206,19.52488889,42.96613889,0.117792,2454969.784
2029,Kepler-820 b,127.8338098,19.40134167,39.22066667,0.453221,2455126.418
2030,Kepler-821 b,1.92279873,19.04116111,39.37952778,0.079963,2454967.503
2031,Kepler-822 b,3.22296927,19.485075,39.55016667,0.119063,2455011.072
2032,Kepler-823 b,4.16809082,18.97217222,39.22019444,0.11346,2454967.9
2033,Kepler-824 b,4.51436633,19.36516111,39.732,0.12317,2454967.029
2034,Kepler-825 b,3.77360059,19.65132778,39.39852778,0.111892,2454967.069
2035,Kepler-825 c,8.1818246,19.65132778,39.39852778,0.102483,2454967.815
2036,Kepler-826 b,4.48758907,18.990675,39.24055556,0.11795,2454966.362
2037,Kepler-827 b,51.92927591,19.66440278,42.70855556,0.221179,2454984.932
2038,Kepler-828 b,0.56785714,19.12581944,42.47125,0.041121,2454967.062
2039,Kepler-829 b,6.88337562,18.82218611,42.46383333,0.093508,2454968.265
2040,Kepler-83 d,5.169796,18.8155,43.66563056,0.090125,2455005.631
2041,Kepler-830 b,11.29695137,19.67028611,42.75683333,0.19096,2454967.569
2042,Kepler-831 b,5.62153941,19.6657,42.72766667,0.098492,2454969.891
2043,Kepler-832 b,7.1396941,19.72840556,45.38386111,0.16371,2454970.186
2044,Kepler-833 b,18.7546998,19.36533056,45.60069444,0.127837,2454974.716
2045,Kepler-834 b,13.32388301,19.13696667,45.18036111,0.136533,2454968.244
2046,Kepler-835 b,11.41909375,18.90495,45.73480556,0.18258,2455019.31
2047,Kepler-836 b,11.36112327,19.16351944,45.70438889,0.175221,2454969.927
2048,Kepler-837 b,16.56059504,19.01644444,45.95019444,0.094212,2454966.497
2049,Kepler-838 b,15.74957994,19.02903333,45.97602778,0.195592,2454983.245
2050,Kepler-839 b,37.8144514,19.40497778,45.24258333,0.357438,2454967.667
2051,Kepler-84 d,4.224537,19.88346944,40.49608056,0.132167,2454968.433
2052,Kepler-84 e,27.434389,19.88346944,40.49608056,0.213375,2454978.125
2053,Kepler-84 f,44.552169,19.88346944,40.49608056,0.244167,2454993.291
2054,Kepler-840 b,2.49577962,19.76715833,49.45727778,0.1776,2454968.337
2055,Kepler-841 b,124.4198398,18.95008611,48.80961111,0.15255,2454983.596
2056,Kepler-842 b,1.21956827,19.48857222,49.65352778,0.0653,2454966.46
2057,Kepler-843 b,2.05387982,19.7548,48.97147222,0.090871,2454966.735
2058,Kepler-844 b,2.61302086,19.19051389,48.77411111,0.0804,2454966.112
2059,Kepler-845 b,0.92785982,19.39717222,49.20380556,0.059992,2454966.906
2060,Kepler-846 b,19.80792185,19.13713333,49.04602778,0.14683,2454972.378
2061,Kepler-847 b,2.3432319,18.90031944,49.45102778,0.084962,2454966.207
2062,Kepler-848 b,6.91134416,19.55255278,48.81161111,0.235646,2454969.648
2063,Kepler-849 b,394.6244904,19.39011944,48.52133333,0.999654,2455010.844
2064,Kepler-85 d,17.91323,19.39823056,45.29031944,0.187917,2454968.538
2065,Kepler-85 e,25.216751,19.39823056,45.29031944,0.170125,2454985.688
2066,Kepler-850 b,7.19303878,19.53896389,48.57538889,0.14313,2454969.052
2067,Kepler-851 b,8.50699658,19.64535278,49.14016667,0.12608,2454967.643
2068,Kepler-852 b,44.9309804,19.82610556,48.56069444,0.27075,2454973.204
2069,Kepler-853 b,7.16892463,18.92912222,49.11033333,0.191279,2454968.679
2070,Kepler-854 b,2.14463285,19.55675278,43.13463889,0.162617,2454966.984
2071,Kepler-855 b,7.8866311,19.673,43.53758333,0.217461,2455193.514
2072,Kepler-856 b,8.02768059,19.30692222,46.31494444,0.130837,2455193.171
2073,Kepler-857 b,85.35129427,19.64215833,43.40047222,0.281533,2454994.009
2074,Kepler-858 b,76.13602028,19.256575,51.20905556,0.331675,2455032.479
2075,Kepler-859 b,20.38177573,19.116125,43.19011111,0.155954,2454975.314
2076,Kepler-860 b,5.10137945,19.70515,46.25475,0.10805,2455190.482
2077,Kepler-861 b,3.94963138,19.49026111,46.22627778,0.065783,2454967.609
2078,Kepler-862 b,3.14866453,19.85195,46.49275,0.090808,2455189.935
2079,Kepler-863 b,15.59461874,19.84430278,43.24897222,0.211967,2454970.565
2080,Kepler-864 b,5.83376092,19.00380556,46.32066667,0.160787,2454971.749
2081,Kepler-865 b,14.16399294,19.84828611,43.52744444,0.180171,2454973.59
2082,Kepler-866 b,2.61703254,19.34148889,43.08555556,0.085213,2454967.032
2083,Kepler-867 b,150.242127,19.15235556,51.24997222,0.45746,2454971.287
2084,Kepler-868 b,5.03251791,18.82423333,46.67525,0.137775,2454970.333
2085,Kepler-869 b,40.4287755,19.29497222,50.99411111,0.31471,2454972.502
2086,Kepler-870 b,21.3587621,19.69350278,50.47863889,0.24604,2454968.071
2087,Kepler-871 b,22.0459018,19.63514167,43.36816667,0.2108,2454969.478
2088,Kepler-872 b,2.57885507,19.69449722,43.60563889,0.097067,2454966.223
2089,Kepler-873 b,20.5533844,19.76021389,51.27133333,0.21245,2454972.558
